cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-123,Carta CV-123 – Carta de Serafim Joaquim de Alencastre para João Antônio da Silveira,Serafim Joaquim de Alencastre,,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-16,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348|Coronel João Antônio da Silveira;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179,Ministério da Guerra|https://carlamenegat.github.io/VarelaDigital/org/ministerio_guerra;Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul;Cabo de Santa Maria|https://www.geonames.org/3440561/cabo-santa-maria.html|Santa Maria,,1839-12-16;1978;2025-07-12;2025-12-03,CV-123.xml
CV-124,Carta CV-124 – Alexandre Manuel Pereira para o Ministro da Guerra e Marinha,Alexandre Manuel Pereira,https://carlamenegat.github.io/VarelaDigital/person/alexandre_pereira,Ministro da Guerra e Marinha,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,1839-12-15,Vacacaí,https://www.geonames.org/3445639/vacacai.html,-30.44778,-54.37583,Alexandre Manuel Pereira|https://carlamenegat.github.io/VarelaDigital/person/alexandre_pereira;João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348|João Antônio;José Jacinto|https://carlamenegat.github.io/VarelaDigital/person/jose_jacinto|Tenente José Jacinto;Vicente Ferrer d'Almeida|https://www.wikidata.org/wiki/Q10390245|Vicente Ferrer de Almeida,Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,Cabo de Santa Maria|https://www.geonames.org/3440561/cabo-santa-maria.html|Santa Maria;Vacacaí|https://www.geonames.org/3445639/vacacai.html,,1839-12-15;1978;2025-07-15;2025-12-04,CV-124.xml
CV-125,Ofício CV-125 – Secretaria da Guerra para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-18,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,Agostinho Antônio de Mello|https://carlamenegat.github.io/VarelaDigital/person/agostinho_antonio_melo|Agostinho Antônio de Mello e Albuquerque§Agostinho;Bento Manuel Ribeiro|https://www.wikidata.org/wiki/Q3638335|Bento Manuel;Antônio Vicente da Fontoura|https://www.wikidata.org/wiki/Q4777674|Fontoura;José Gomes Porto|https://carlamenegat.github.io/VarelaDigital/person/gomes_porto|Porto;João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348;José Gomes Portinho|https://www.wikidata.org/wiki/Q10309518|General Portinho§Portinho;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179;Teodoro José de Medeiros|https://carlamenegat.github.io/VarelaDigital/person/teodoro_medeiros,2.º Corpo de Lanceiros|https://carlamenegat.github.io/VarelaDigital/org/corpo_lanceiros_2;Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra;Trem de Guerra|https://carlamenegat.github.io/VarelaDigital/org/trem_guerra_farroupilha,Cerro de Botucaraí|https://www.geonames.org/11979354/cerro-botucarai.html|Botucaraí;Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul;Cabo de Santa Maria|https://www.geonames.org/3440561/cabo-santa-maria.html|Santa Maria;São Francisco Xavier|https://www.geonames.org/3452608/porto-xavier.html|São Francisco§São Xavier§Porto Xavier;Canal do São Gonçalo|https://www.geonames.org/3449069/canal-de-sao-goncalo.html|São Gonçalo;São Paulo|https://www.geonames.org/3448439/sao-paulo.html,,1839-12-16;1839-12-18;1839-12-21;1978;2025-07-12;2025-12-05,CV-125.xml
CV-126,Carta CV-126 – Vicente de Paula Simões Pires para o Ministro da Guerra,Vicente de Paula Simões Pires,https://carlamenegat.github.io/VarelaDigital/person/vicente_paula_simoes_pires,Ministro e Secretário de Estado dos Negócios da Guerra,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,1839-12-18,,,,,Antônio Vicente da Fontoura|https://www.wikidata.org/wiki/Q4777674|Fontoura;José Gomes Portinho|https://www.wikidata.org/wiki/Q10309518|General Portinho§Gomes;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179;Vicente de Paula Simões Pires|https://carlamenegat.github.io/VarelaDigital/person/vicente_paula_simoes_pires,,Rio Jacuí|https://www.geonames.org/3460298/rio-jacui.html|Jacuí;Cabo de Santa Maria|https://www.geonames.org/3440561/cabo-santa-maria.html|Santa Maria;Vacacaí|https://www.geonames.org/3445639/vacacai.html,,1839-12-18;1978;2025-07-18;2025-12-05,CV-126.xml
CV-127,Carta CV-127 – Serafim Joaquim de Alencastre para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-19,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,Bento Manuel Ribeiro|https://www.wikidata.org/wiki/Q3638335|Bento Manuel;José Gomes Porto|https://carlamenegat.github.io/VarelaDigital/person/gomes_porto|Gomes Porto;João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179,Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul;Cabo de Santa Maria|https://www.geonames.org/3440561/cabo-santa-maria.html|Santa Maria,,1839-02-05;1839-12-19;1839-12-22;1978;2025-07-18;2025-12-05,CV-127.xml
CV-128,CV-128 — Carta de José Gomes Porto sobre incursões legalistas em Santa Maria,José Gomes Porto,https://carlamenegat.github.io/VarelaDigital/person/gomes_porto,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,1839-12-16,Capela de Santa Maria,https://www.geonames.org/3450083/santa-maria.html,-29.6868,-53.8149,Agostinho Antônio de Mello|https://carlamenegat.github.io/VarelaDigital/person/agostinho_antonio_melo|Agostinho Antônio de Mello e Albuquerque§Agostinho;Antônio de Melo e Albuquerque|https://www.wikidata.org/wiki/Q16492071|Melo Manso;Candinho|https://carlamenegat.github.io/VarelaDigital/person/candinho;Eustáquio de Melo Brabo|https://carlamenegat.github.io/VarelaDigital/person/eustaquio_melo_brabo|Melo Brabo;José Gomes Porto|https://carlamenegat.github.io/VarelaDigital/person/gomes_porto;João Batista de Oliveira|https://carlamenegat.github.io/VarelaDigital/person/joao_batista_oliveira|Oliveira;José Jacinto|https://carlamenegat.github.io/VarelaDigital/person/jose_jacinto;Padilha|https://carlamenegat.github.io/VarelaDigital/person/padilha_alferes|Alferes Padilha;Ricardo Antônio de Melo e Albuquerque|https://carlamenegat.github.io/VarelaDigital/person/ricardo_melo_albuquerque|Melo;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179|Alencastre;Bueno|https://carlamenegat.github.io/VarelaDigital/person/tenente_bueno|Tenente Bueno,,Cerro de Botucaraí|https://www.geonames.org/11979354/cerro-botucarai.html|Botucaraí;Cima da Serra|https://www.geonames.org/3449121/sao-francisco-de-paula.html|São Francisco de Paula de Cima da Serra§Campos de Cima da Serra§São Francisco de Paula;Cruz Alta|https://www.geonames.org/3465108/cruz-alta.html;Passo Fundo|https://www.geonames.org/3454857/passo-fundo.html;Rio Pardo|https://www.geonames.org/3451102/rio-pardo.html;Santa Maria da Boca do Monte|https://www.geonames.org/3450083/santa-maria.html|Santa Maria;São Francisco Xavier|https://www.geonames.org/3452608/porto-xavier.html|São Francisco§São Xavier§Porto Xavier;Vacaria|https://www.geonames.org/3445630/vacaria.html,,1839-12-14;1839-12-16;1978;2025-07-18;2025-12-05,CV-128.xml
CV-129,CV-129 — Circular da Secretaria dos Negócios da Guerra a Inácio José de Oliveira Guimarães,Secretaria dos Negócios da Guerra,https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1839-12-19,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,Inácio José de Oliveira Guimarães|https://www.wikidata.org/wiki/Q10303358;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179|Ministro da Guerra,Divisão da Esquerda|https://carlamenegat.github.io/VarelaDigital/org/divisao_esquerda;Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra;Secretaria da República Rio-Grandense|https://carlamenegat.github.io/VarelaDigital/org/secretaria_republica_riograndense|Secretaria da Presidência da República,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul,,1839-12-19;1839-12-25;1978;2025-07-18;2025-12-05,CV-129.xml
CV-13,Carta CV-13 – Domingos José de Almeida para Antônio Vicente da Fontoura,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Antônio Vicente da Fontoura,https://carlamenegat.github.io/VarelaDigital/person/fontoura,1842-02-20,Bagé,https://www.geonames.org/3471196/bage.html,-31.3294,-54.1069,Antônio Francisco dos Santos Abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Antônio Vicente da Fontoura|https://www.wikidata.org/wiki/Q4777674;João Agostinho da Silva|https://carlamenegat.github.io/VarelaDigital/person/joao_silva,,,,1842-02-20;1978;2025-06-20;2025-11-25,CV-13.xml
CV-130,Ofício CV-130 – Serafim Joaquim de Alencastre para Inácio José de Oliveira Guimarães,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1839-12-20,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,Inácio José de Oliveira Guimarães|https://www.wikidata.org/wiki/Q10303358;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179|Ministro da Guerra,Ministério da Guerra|https://carlamenegat.github.io/VarelaDigital/org/ministerio_guerra;Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria dos Negócios da Guerra e Marinha,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul;São Lourenço|https://www.geonames.org/3448596/sao-lourenco-do-sul.html|Boqueirão§São Lourenço do Sul,,1839-12-19;1839-12-20;1839-12-27;1978;2025-07-18;2025-12-05,CV-130.xml
CV-131,Circular CV-131 – Remessa de exemplares de decreto,Secretaria dos Negócios da Guerra,https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-22,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179,Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul,,1839-12-22;1978;2025-07-18;2025-12-05,CV-131.xml
CV-132,Carta CV-132 – Serafim Joaquim de Alencastre para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-22,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179,Divisão Direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita|Divisão da Direita,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul;São Gabriel|https://www.geonames.org/3449099/sao-gabriel.html,,1839-12-18;1839-12-22;1978;2025-07-18;2025-12-05,CV-132.xml
CV-133,Carta CV-133 – Serafim Joaquim de Alencastre para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-22,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,Agostinho Antônio de Mello|https://carlamenegat.github.io/VarelaDigital/person/agostinho_antonio_melo|Agostinho Antônio de Mello e Albuquerque§Agostinho;Bento Manuel Ribeiro|https://www.wikidata.org/wiki/Q3638335;Dedeco|https://carlamenegat.github.io/VarelaDigital/person/dedeco;Frutuoso|https://carlamenegat.github.io/VarelaDigital/person/frutuoso;Giuseppe Garibaldi|https://www.wikidata.org/wiki/Q539|José Garibaldi§Garibaldi;Jacinto Guedes da Luz|https://carlamenegat.github.io/VarelaDigital/person/jacinto_guedes|Guedes;João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348;José Gomes Portinho|https://www.wikidata.org/wiki/Q10309518|General Portinho§Portinho;Laurindo|https://carlamenegat.github.io/VarelaDigital/person/laurindo_capitao|Capitão Laurindo;Ismael|https://carlamenegat.github.io/VarelaDigital/person/major_ismael|Major Ismael;Saturnino de Sousa e Oliveira Coutinho|https://www.wikidata.org/wiki/Q10368525|Saturnino;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179;Joaquim Teixeira Nunes|https://www.wikidata.org/wiki/Q10379126|Teixeira;Tenente-coronel Aranha|https://carlamenegat.github.io/VarelaDigital/person/tenente_coronel_aranha,2.º Corpo de Lanceiros|https://carlamenegat.github.io/VarelaDigital/org/corpo_lanceiros_2;Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul;Cachoeira|https://www.geonames.org/3468436/cachoeira-do-sul.html|São João da Cachoeira§Cachoeira do Sul;Cruz Alta|https://www.geonames.org/3465108/cruz-alta.html;Lages|https://www.geonames.org/3458930/lages.html;Rio Pardo|https://www.geonames.org/3451102/rio-pardo.html;São Borja|https://www.geonames.org/3449340/sao-borja.html;Canal do São Gonçalo|https://www.geonames.org/3449069/canal-de-sao-goncalo.html|São Gonçalo;São Paulo|https://www.geonames.org/3448439/sao-paulo.html;Torres|https://www.geonames.org/3446295/torres.html,,1839-12-18;1839-12-22;1978;2025-07-18;2025-12-05,CV-133.xml
CV-134,Documento oficial (reservado) CV-134 – Saturnino de Sousa e Oliveira para Manuel José de Simas,Saturnino de Sousa e Oliveira,https://carlamenegat.github.io/VarelaDigital/person/saturnino_sousa_oliveira,Manuel José de Simas,https://carlamenegat.github.io/VarelaDigital/person/manuel_simas,1839-12-04,Porto Alegre,https://www.geonames.org/3452925/porto-alegre.html,-30.0346,-51.2177,Luís José Ribeiro Barreto|https://carlamenegat.github.io/VarelaDigital/person/luis_barreto;Manuel José de Simas|https://carlamenegat.github.io/VarelaDigital/person/manuel_jose_simas|Manuel José Simas;Manuel Vieira Lima|https://carlamenegat.github.io/VarelaDigital/person/manuel_vieira_lima;Saturnino de Sousa e Oliveira Coutinho|https://www.wikidata.org/wiki/Q10368525|Saturnino de Sousa e Oliveira;Vicente Ferrer d'Almeida|https://www.wikidata.org/wiki/Q10390245|Vicente Ferrer de Almeida,,Lages|https://www.geonames.org/3458930/lages.html;Mostardas|https://www.geonames.org/3456629/mostardas.html;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Santa Catarina|https://www.geonames.org/3450387/santa-catarina.html;São José do Norte|https://www.geonames.org/3448652/sao-jose-do-norte.html|Vila do Norte§Norte;São Paulo|https://www.geonames.org/3448439/sao-paulo.html,,1839-12-04;1978;2025-07-18;2025-12-05,CV-134.xml
CV-135,Documento oficial CV-135 – Secretaria da Guerra para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-25,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,Bento Manuel Ribeiro|https://www.wikidata.org/wiki/Q3638335|General Bento Manuel;João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179,Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul,,1839-12-21;1839-12-22;1839-12-25;1978;2025-07-18;2025-12-05,CV-135.xml
CV-136,Documento oficial CV-136 – Secretaria da Guerra para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-26,Caçapava,https://www.geonames.org/3468560/cacapava-do-sul.html,-30.5144,-53.4827,Correia|https://carlamenegat.github.io/VarelaDigital/person/correia;João Antônio da Silveira|https://www.wikidata.org/wiki/Q16940348|Coronel João Antônio da Silveira;Serafim Joaquim de Alencastre|https://www.wikidata.org/wiki/Q10370179,Divisão Direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita|Divisão da Direita;Secretaria dos Negócios da Guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,Caçapava|https://www.geonames.org/3468560/cacapava-do-sul.html|Caçapava do Sul;São Gabriel|https://www.geonames.org/3449099/sao-gabriel.html|S. Gabriel,,1839-12-26;1978;2025-07-21;2025-12-07,CV-136.xml
