cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-123,Carta CV-123 – Carta de Serafim Joaquim de Alencastre para João Antônio da Silveira,Serafim Joaquim de Alencastre,,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-16,Caçapava,,,,joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|Coronel João Antônio da Silveira;serafim_joaquim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_joaquim_alencastre|Serafim Joaquim de Alencastre,ministerio_guerra|https://carlamenegat.github.io/VarelaDigital/org/ministerio_guerra|Ministério da Guerra;secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,cacapava||Caçapava;santa_maria||Santa Maria,,1839-12-16;1978;2025-07-12;2025-12-03,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-123.xml
CV-124,Carta CV-124 – Alexandre Manuel Pereira para o Ministro da Guerra e Marinha,Alexandre Manuel Pereira,https://carlamenegat.github.io/VarelaDigital/person/alexandre_pereira,Ministro da Guerra e Marinha,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,1839-12-15,Vacacaí,,,,alexandre_pereira|https://carlamenegat.github.io/VarelaDigital/person/alexandre_pereira|Alexandre Manuel Pereira;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio;jose_jacinto|https://carlamenegat.github.io/VarelaDigital/person/jose_jacinto|Tenente José Jacinto;vicente_ferrer_almeida|https://carlamenegat.github.io/VarelaDigital/person/vicente_ferrer_almeida|Vicente Ferrer de Almeida,secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,santa_maria||Santa Maria;vacacai||Vacacaí,,1839-12-15;1978;2025-07-15;2025-12-04,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-124.xml
CV-125,Ofício CV-125 – Secretaria da Guerra para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-18,Caçapava,,,,agostinho_antonio_mello|https://carlamenegat.github.io/VarelaDigital/person/agostinho_antonio_mello|Agostinho;bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|Bento Manuel;fontoura|https://carlamenegat.github.io/VarelaDigital/person/fontoura|Fontoura;gomes_porto|https://carlamenegat.github.io/VarelaDigital/person/gomes_porto|Porto;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio da Silveira;jose_gomes_portinho|https://carlamenegat.github.io/VarelaDigital/person/jose_gomes_portinho|Portinho;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Serafim Joaquim de Alencastre;teodoro_medeiros|https://carlamenegat.github.io/VarelaDigital/person/teodoro_medeiros|Teodoro José de Medeiros,corpo_lanceiros_2|https://carlamenegat.github.io/VarelaDigital/org/corpo_lanceiros_2|2.º Corpo de Lanceiros;secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria dos Negócios da Guerra;trem_guerra_farroupilha|https://carlamenegat.github.io/VarelaDigital/org/trem_guerra_farroupilha|Trem de Guerra,cacapava||Caçapava;picada_botucarai||Picada do Botucaraí;santa_maria||Santa Maria;sao_francisco||São Francisco;sao_goncalo||São Gonçalo;sao_paulo||São Paulo;sao_xavier||São Xavier,,1839-12-16;1839-12-18;1839-12-21;1978;2025-07-12;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-125.xml
CV-126,Carta CV-126 – Vicente de Paula Simões Pires para o Ministro da Guerra,Vicente de Paula Simões Pires,https://carlamenegat.github.io/VarelaDigital/person/vicente_paula_simoes_pires,Ministro e Secretário de Estado dos Negócios da Guerra,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,1839-12-18,,,,,fontoura|https://carlamenegat.github.io/VarelaDigital/person/fontoura|Fontoura;jose_gomes_portinho|https://carlamenegat.github.io/VarelaDigital/person/jose_gomes_portinho|Gomes;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Serafim Joaquim de Alencastre;vicente_paula_simoes_pires|https://carlamenegat.github.io/VarelaDigital/person/vicente_paula_simoes_pires|Vicente de Paula Simões Pires,,jacui||Jacuí;santa_maria||Santa Maria;vacacai||Vacacaí,,1839-12-18;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-126.xml
CV-127,Carta CV-127 – Serafim Joaquim de Alencastre para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-19,Caçapava,,,,bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|Bento Manuel;gomes_porto|https://carlamenegat.github.io/VarelaDigital/person/gomes_porto|Gomes Porto;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio da Silveira;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Serafim Joaquim de Alencastre,secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria dos Negócios da Guerra,cacapava||Caçapava;santa_maria||Santa Maria,,1839-02-05;1839-12-19;1839-12-22;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-127.xml
CV-128,CV-128 — Carta de José Gomes Porto sobre incursões legalistas em Santa Maria,José Gomes Porto,https://carlamenegat.github.io/VarelaDigital/person/gomes_porto,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,1839-12-16,Capela de Santa Maria,,,,agostinho_antonio_mello|https://carlamenegat.github.io/VarelaDigital/person/agostinho_antonio_mello|Agostinho;antonio_melo_albuquerque|https://carlamenegat.github.io/VarelaDigital/person/antonio_melo_albuquerque|Antônio de Melo e Albuquerque;candinho|https://carlamenegat.github.io/VarelaDigital/person/candinho|Candinho;eustaquio_melo_brabo|https://carlamenegat.github.io/VarelaDigital/person/eustaquio_melo_brabo|Melo Brabo;gomes_porto|https://carlamenegat.github.io/VarelaDigital/person/gomes_porto|José Gomes Porto;joao_batista_oliveira|https://carlamenegat.github.io/VarelaDigital/person/joao_batista_oliveira|João Batista de Oliveira§Oliveira;jose_jacinto|https://carlamenegat.github.io/VarelaDigital/person/jose_jacinto|José Jacinto;padilha_alferes|https://carlamenegat.github.io/VarelaDigital/person/padilha_alferes|Alferes Padilha;ricardo_melo_albuquerque|https://carlamenegat.github.io/VarelaDigital/person/ricardo_melo_albuquerque|Melo;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Alencastre;tenente_bueno|https://carlamenegat.github.io/VarelaDigital/person/tenente_bueno|Tenente Bueno,,botucarai_serra||Botucaraí;cima_serra||Cima da Serra;cruz_alta||Cruz Alta;passo_fundo||Passo Fundo;rio_pardo||Rio Pardo;santa_maria_da_boca_do_monte||Santa Maria;sao_xavier||São Xavier;vacaria||Vacaria,,1839-12-14;1839-12-16;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-128.xml
CV-129,CV-129 — Circular da Secretaria dos Negócios da Guerra a Inácio José de Oliveira Guimarães,Secretaria dos Negócios da Guerra,https://carlamenegat.github.io/VarelaDigital/person/secretaria_guerra,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1839-12-19,Caçapava,,,,inacio_guimaraes|https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes|Inácio José de Oliveira Guimarães;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Ministro da Guerra§Serafim Joaquim de Alencastre,divisao_esquerda|https://carlamenegat.github.io/VarelaDigital/org/divisao_esquerda|Divisão da Esquerda;secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria dos Negócios da Guerra;secretaria_presidencia_republica|https://carlamenegat.github.io/VarelaDigital/org/secretaria_presidencia_republica|Secretaria da Presidência da República,cacapava||Caçapava,,1839-12-19;1839-12-25;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-129.xml
CV-13,Carta CV-13 – Domingos José de Almeida para Antônio Vicente da Fontoura,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Antônio Vicente da Fontoura,https://carlamenegat.github.io/VarelaDigital/person/fontoura,1842-02-20,Bagé,,,,antonio_abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu|Antônio Francisco dos Santos Abreu;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;fontoura|https://carlamenegat.github.io/VarelaDigital/person/fontoura|Antônio Vicente da Fontoura;joao_silva|https://carlamenegat.github.io/VarelaDigital/person/joao_silva|João Agostinho da Silva,,,,1842-02-20;1978;2025-06-20;2025-11-25,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-13.xml
CV-130,Ofício CV-130 – Serafim Joaquim de Alencastre para Inácio José de Oliveira Guimarães,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1839-12-20,Caçapava,,,,inacio_guimaraes|https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes|Inácio José de Oliveira Guimarães;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Ministro da Guerra§Serafim Joaquim de Alencastre,ministerio_guerra|https://carlamenegat.github.io/VarelaDigital/org/ministerio_guerra|Ministério da Guerra;secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria dos Negócios da Guerra e Marinha,cacapava||Caçapava;sao_lourenco||Boqueirão,,1839-12-19;1839-12-20;1839-12-27;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-130.xml
CV-131,Circular CV-131 – Remessa de exemplares de decreto,Secretaria dos Negócios da Guerra,https://carlamenegat.github.io/VarelaDigital/person/secretaria_guerra,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-22,Caçapava,,,,serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Serafim Joaquim de Alencastre,secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria dos Negócios da Guerra,cacapava||Caçapava,,1839-12-22;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-131.xml
CV-132,Carta CV-132 – Serafim Joaquim de Alencastre para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-22,Caçapava,,,,joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio da Silveira;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Serafim Joaquim de Alencastre,divisao_direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita|Divisão da Direita,cacapava||Caçapava;sao_gabriel||São Gabriel,,1839-12-18;1839-12-22;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-132.xml
CV-133,Carta CV-133 – Serafim Joaquim de Alencastre para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-22,Caçapava,,,,agostinho_antonio_mello|https://carlamenegat.github.io/VarelaDigital/person/agostinho_antonio_mello|Agostinho;bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|Bento Manuel Ribeiro;dedeco|https://carlamenegat.github.io/VarelaDigital/person/dedeco|Dedeco;frutuoso|https://carlamenegat.github.io/VarelaDigital/person/frutuoso|Frutuoso;giuseppe_garibaldi|https://carlamenegat.github.io/VarelaDigital/person/giuseppe_garibaldi|Garibaldi;jacinto_guedes|https://carlamenegat.github.io/VarelaDigital/person/jacinto_guedes|Guedes;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio da Silveira;jose_gomes_portinho|https://carlamenegat.github.io/VarelaDigital/person/jose_gomes_portinho|Portinho;laurindo|https://carlamenegat.github.io/VarelaDigital/person/laurindo|Capitão Laurindo;major_ismael|https://carlamenegat.github.io/VarelaDigital/person/major_ismael|Major Ismael;saturnino_sousa_oliveira|https://carlamenegat.github.io/VarelaDigital/person/saturnino_sousa_oliveira|Saturnino;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Serafim Joaquim de Alencastre;teixeira_nunes|https://carlamenegat.github.io/VarelaDigital/person/teixeira_nunes|Teixeira;tenente_coronel_aranha|https://carlamenegat.github.io/VarelaDigital/person/tenente_coronel_aranha|Tenente-coronel Aranha,corpo_lanceiros_2|https://carlamenegat.github.io/VarelaDigital/org/corpo_lanceiros_2|2.º Corpo de Lanceiros;secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,cacapava||Caçapava;cachoeira||Cachoeira;cruz_alta||Cruz Alta;lages||Lages;rio_pardo||Rio Pardo;sao_borja||São Borja;sao_goncalo||São Gonçalo;sao_paulo||São Paulo;torres_rs||Torres,,1839-12-18;1839-12-22;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-133.xml
CV-134,Documento oficial (reservado) CV-134 – Saturnino de Sousa e Oliveira para Manuel José de Simas,Saturnino de Sousa e Oliveira,https://carlamenegat.github.io/VarelaDigital/person/saturnino_sousa_oliveira,Manuel José de Simas,https://carlamenegat.github.io/VarelaDigital/person/manuel_simas,1839-12-04,Porto Alegre,,,,luis_barreto|https://carlamenegat.github.io/VarelaDigital/person/luis_barreto|Luís José Ribeiro Barreto;manuel_jose_simas|https://carlamenegat.github.io/VarelaDigital/person/manuel_jose_simas|Manuel José Simas;manuel_vieira_lima|https://carlamenegat.github.io/VarelaDigital/person/manuel_vieira_lima|Manuel Vieira Lima;mostradas|https://carlamenegat.github.io/VarelaDigital/person/mostradas|Mostardas;saturnino_sousa_oliveira|https://carlamenegat.github.io/VarelaDigital/person/saturnino_sousa_oliveira|Saturnino de Sousa e Oliveira;vicente_ferrer_almeida|https://carlamenegat.github.io/VarelaDigital/person/vicente_ferrer_almeida|Vicente Ferrer de Almeida,,lages||Lages;porto_alegre||Porto Alegre;santa_catarina||Santa Catarina;sao_paulo||São Paulo,,1839-12-04;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-134.xml
CV-135,Documento oficial CV-135 – Secretaria da Guerra para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-25,Caçapava,,,,bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|General Bento Manuel;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio da Silveira;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Serafim Joaquim de Alencastre,secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,cacapava||Caçapava,,1839-12-21;1839-12-22;1839-12-25;1978;2025-07-18;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-135.xml
CV-136,Documento oficial CV-136 – Secretaria da Guerra para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-12-26,Caçapava,,,,correia|https://carlamenegat.github.io/VarelaDigital/person/correia|Correia;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|Coronel João Antônio da Silveira§João Antônio da Silveira;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Serafim Joaquim de Alencastre,divisao_direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita|Divisão da Direita;secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria da Guerra,cacapava||Caçapava;sao_gabriel||S. Gabriel§São Gabriel,,1839-12-26;1978;2025-07-21;2025-12-07,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-136.xml
CV-137,Documento oficial CV-137 – Secretaria da Guerra para João Antônio da Silveira,Serafim Joaquim de Alencastre,https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1840-01-19,Caçapava,,,,bento_manoel|https://carlamenegat.github.io/VarelaDigital/person/bento_manoel|Bento Manuel;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio da Silveira;joao_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_silveira|V. S.ªVossa Senhoria;serafim_alencastre|https://carlamenegat.github.io/VarelaDigital/person/serafim_alencastre|Serafim Joaquim de Alencastre,secretaria_guerra|https://carlamenegat.github.io/VarelaDigital/org/secretaria_guerra|Secretaria dos Negócios da Guerra,alegrete||Alegrete;cacapava||Caçapava;sao_gabriel||São Gabriel,,1840-01-19;1978;2025-07-21;2025-12-07,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-137.xml
